date,hour,zone,day_of_week,is_weekend,is_peak_hour,zone_tier,weather,weather_surge_adj,trip_count,avg_demand_score,avg_surge,available_drivers,ev_driver_share,demand_supply_ratio
2024-01-23,8,Midtown,Tuesday,FALSE,TRUE,2,Clear,0,23,53.6,2.13,28,0.23,0.821
2024-01-23,8,Suburb_North,Tuesday,FALSE,TRUE,3,Clear,0,10,37,1.69,6,0.31,1.667
2024-01-23,8,Suburb_South,Tuesday,FALSE,TRUE,3,Rainy,0.3,12,38.6,1.74,11,0.49,1.091
2024-01-23,9,Airport,Tuesday,FALSE,TRUE,1,Clear,0,31,66.1,2.34,37,0.36,0.838
2024-01-23,9,Downtown,Tuesday,FALSE,TRUE,1,Rainy,0.3,29,84.5,2.68,33,0.38,0.879
2024-01-23,9,Midtown,Tuesday,FALSE,TRUE,2,Clear,0,18,49.5,1.95,18,0.37,1
2024-01-23,9,Suburb_North,Tuesday,FALSE,TRUE,3,Rainy,0.3,13,38.5,1.78,15,0.35,0.867
2024-01-23,9,Suburb_South,Tuesday,FALSE,TRUE,3,Clear,0,6,46.2,1.96,9,0.45,0.667
2024-01-23,10,Airport,Tuesday,FALSE,FALSE,1,Rainy,0.3,12,31.9,1.77,9,0.45,1.333
2024-01-23,10,Downtown,Tuesday,FALSE,FALSE,1,Foggy,0.15,16,35.7,1.66,19,0.48,0.842
2024-01-23,10,Midtown,Tuesday,FALSE,FALSE,2,Clear,0,7,10.8,1.11,4,0.4,1.75
2024-01-23,10,Suburb_North,Tuesday,FALSE,FALSE,3,Foggy,0.15,5,1.6,1,1,0.27,5
2024-01-23,10,Suburb_South,Tuesday,FALSE,FALSE,3,Rainy,0.3,3,22.2,1.38,3,0.37,1
2024-01-23,11,Airport,Tuesday,FALSE,FALSE,1,Clear,0,10,39.7,1.76,4,0.31,2.5
2024-01-23,11,Downtown,Tuesday,FALSE,FALSE,1,Clear,0,7,33,1.66,9,0.62,0.778
2024-01-23,11,Midtown,Tuesday,FALSE,FALSE,2,Rainy,0.3,4,13.8,1.24,6,0.4,0.667
2024-01-23,11,Suburb_North,Tuesday,FALSE,FALSE,3,Foggy,0.15,6,6.3,1.14,11,0.53,0.545
2024-01-23,11,Suburb_South,Tuesday,FALSE,FALSE,3,Clear,0,5,12.1,1.27,5,0.3,1
2024-01-23,12,Airport,Tuesday,FALSE,FALSE,1,Clear,0,6,37.8,1.76,6,0.41,1
2024-01-23,12,Downtown,Tuesday,FALSE,FALSE,1,Rainy,0.3,9,40.6,1.86,13,0.59,0.692
2024-01-23,12,Midtown,Tuesday,FALSE,FALSE,2,Clear,0,5,15.2,1.29,5,0.27,1
2024-01-23,12,Suburb_North,Tuesday,FALSE,FALSE,3,Clear,0,7,6.2,1.08,11,0.38,0.636
2024-01-23,12,Suburb_South,Tuesday,FALSE,FALSE,3,Clear,0,2,26.3,1.53,1,0.41,2
2024-01-23,13,Airport,Tuesday,FALSE,FALSE,1,Rainy,0.3,12,43.6,1.86,17,0.43,0.706
2024-01-23,13,Downtown,Tuesday,FALSE,FALSE,1,Rainy,0.3,5,41.1,1.82,3,0.41,1.667
2024-01-23,13,Midtown,Tuesday,FALSE,FALSE,2,Clear,0,3,12.2,1.09,3,0.42,1
2024-01-23,13,Suburb_North,Tuesday,FALSE,FALSE,3,Foggy,0.15,5,5.6,1.25,3,0.47,1.667
2024-01-23,13,Suburb_South,Tuesday,FALSE,FALSE,3,Clear,0,3,16.8,1.22,3,0.3,1
2024-01-23,14,Airport,Tuesday,FALSE,FALSE,1,Clear,0,9,46.9,1.86,10,0.34,0.9
2024-01-23,14,Downtown,Tuesday,FALSE,FALSE,1,Clear,0,9,51.1,2.01,8,0.43,1.125
2024-01-23,14,Midtown,Tuesday,FALSE,FALSE,2,Clear,0,8,17.9,1.35,4,0.28,2
2024-01-23,14,Suburb_North,Tuesday,FALSE,FALSE,3,Clear,0,8,13.5,1.24,9,0.35,0.889
2024-01-23,14,Suburb_South,Tuesday,FALSE,FALSE,3,Rainy,0.3,0,8.4,1.38,1,0.3,0
2024-01-23,15,Airport,Tuesday,FALSE,FALSE,1,Rainy,0.3,15,39.9,2.04,18,0.58,0.833
2024-01-23,15,Downtown,Tuesday,FALSE,FALSE,1,Foggy,0.15,13,32.8,1.57,12,0.3,1.083
2024-01-23,15,Midtown,Tuesday,FALSE,FALSE,2,Clear,0,5,17,1.28,6,0.37,0.833
2024-01-23,15,Suburb_North,Tuesday,FALSE,FALSE,3,Clear,0,5,18.6,1.35,1,0.3,5
2024-01-23,15,Suburb_South,Tuesday,FALSE,FALSE,3,Clear,0,4,14.5,1.45,3,0.56,1.333
2024-01-23,16,Airport,Tuesday,FALSE,FALSE,1,Stormy,0.5,11,40.2,1.75,16,0.33,0.688
2024-01-23,16,Downtown,Tuesday,FALSE,FALSE,1,Rainy,0.3,15,42.5,1.82,18,0.38,0.833
2024-01-23,16,Midtown,Tuesday,FALSE,FALSE,2,Clear,0,10,22.1,1.52,10,0.44,1
2024-01-23,16,Suburb_North,Tuesday,FALSE,FALSE,3,Stormy,0.5,5,0.9,1,6,0.32,0.833
2024-01-23,16,Suburb_South,Tuesday,FALSE,FALSE,3,Rainy,0.3,5,15.1,1.35,4,0.33,1.25
2024-01-23,17,Airport,Tuesday,FALSE,TRUE,1,Stormy,0.5,26,63.4,2.27,24,0.37,1.083
2024-01-23,17,Downtown,Tuesday,FALSE,TRUE,1,Clear,0,29,78.8,2.62,21,0.45,1.381
2024-01-23,17,Midtown,Tuesday,FALSE,TRUE,2,Foggy,0.15,19,53.3,2.05,17,0.27,1.118
2024-01-23,17,Suburb_North,Tuesday,FALSE,TRUE,3,Clear,0,12,38.8,1.81,14,0.37,0.857
2024-01-23,17,Suburb_South,Tuesday,FALSE,TRUE,3,Clear,0,9,50.8,1.94,8,0.44,1.125
2024-01-23,18,Airport,Tuesday,FALSE,TRUE,1,Clear,0,32,72.6,2.47,35,0.5,0.914
2024-01-23,18,Downtown,Tuesday,FALSE,TRUE,1,Clear,0,26,79.8,2.45,33,0.48,0.788
2024-01-23,18,Midtown,Tuesday,FALSE,TRUE,2,Clear,0,19,54.2,2.06,23,0.32,0.826
2024-01-23,18,Suburb_North,Tuesday,FALSE,TRUE,3,Stormy,0.5,11,39.2,1.74,9,0.43,1.222
2024-01-23,18,Suburb_South,Tuesday,FALSE,TRUE,3,Clear,0,3,28.5,1.66,9,0.4,0.333
2024-01-23,19,Airport,Tuesday,FALSE,TRUE,1,Stormy,0.5,39,74.9,2.43,45,0.43,0.867
2024-01-23,19,Downtown,Tuesday,FALSE,TRUE,1,Stormy,0.5,28,74.2,2.64,34,0.4,0.824
2024-01-23,19,Midtown,Tuesday,FALSE,TRUE,2,Clear,0,16,40.3,1.84,19,0.48,0.842
2024-01-23,19,Suburb_North,Tuesday,FALSE,TRUE,3,Foggy,0.15,11,39.1,1.78,14,0.5,0.786
2024-01-23,19,Suburb_South,Tuesday,FALSE,TRUE,3,Foggy,0.15,11,47.2,1.9,14,0.21,0.786
2024-01-23,20,Airport,Tuesday,FALSE,TRUE,1,Rainy,0.3,31,61.3,2.26,33,0.45,0.939
2024-01-23,20,Downtown,Tuesday,FALSE,TRUE,1,Foggy,0.15,29,75.2,2.51,20,0.5,1.45
2024-01-23,20,Midtown,Tuesday,FALSE,TRUE,2,Clear,0,17,54.1,2.14,19,0.33,0.895
2024-01-23,20,Suburb_North,Tuesday,FALSE,TRUE,3,Clear,0,11,43.3,1.84,10,0.37,1.1
2024-01-23,20,Suburb_South,Tuesday,FALSE,TRUE,3,Rainy,0.3,7,30.5,1.7,6,0.44,1.167
2024-01-23,21,Airport,Tuesday,FALSE,FALSE,1,Rainy,0.3,8,48.1,1.84,10,0.39,0.8
2024-01-23,21,Downtown,Tuesday,FALSE,FALSE,1,Clear,0,13,43.5,1.83,17,0.4,0.765
2024-01-23,21,Midtown,Tuesday,FALSE,FALSE,2,Foggy,0.15,2,19.7,1.53,2,0.27,1
2024-01-23,21,Suburb_North,Tuesday,FALSE,FALSE,3,Rainy,0.3,5,11.7,1.22,7,0.41,0.714
2024-01-23,21,Suburb_South,Tuesday,FALSE,FALSE,3,Rainy,0.3,4,13.1,1.42,5,0.37,0.8
2024-01-23,22,Airport,Tuesday,FALSE,FALSE,1,Clear,0,14,40.7,1.77,14,0.39,1
2024-01-23,22,Downtown,Tuesday,FALSE,FALSE,1,Stormy,0.5,9,40.5,1.81,8,0.28,1.125
2024-01-23,22,Midtown,Tuesday,FALSE,FALSE,2,Rainy,0.3,10,16.2,1.21,13,0.46,0.769
2024-01-23,22,Suburb_North,Tuesday,FALSE,FALSE,3,Rainy,0.3,4,4.7,1.17,1,0.41,4
2024-01-23,22,Suburb_South,Tuesday,FALSE,FALSE,3,Clear,0,1,12.9,1.29,1,0.3,1
2024-01-23,23,Airport,Tuesday,FALSE,FALSE,1,Rainy,0.3,17,52.6,1.96,21,0.45,0.81
2024-01-23,23,Downtown,Tuesday,FALSE,FALSE,1,Clear,0,13,48.9,2,14,0.34,0.929
2024-01-23,23,Midtown,Tuesday,FALSE,FALSE,2,Rainy,0.3,9,33.7,1.67,10,0.19,0.9
2024-01-23,23,Suburb_North,Tuesday,FALSE,FALSE,3,Rainy,0.3,1,15.6,1.25,1,0.27,1
2024-01-23,23,Suburb_South,Tuesday,FALSE,FALSE,3,Stormy,0.5,1,17.8,1.34,1,0.47,1
2024-01-24,0,Airport,Wednesday,FALSE,FALSE,1,Rainy,0.3,16,29.3,1.55,20,0.41,0.8
2024-01-24,0,Downtown,Wednesday,FALSE,FALSE,1,Foggy,0.15,7,30.2,1.61,7,0.46,1
2024-01-24,0,Midtown,Wednesday,FALSE,FALSE,2,Foggy,0.15,6,24.5,1.56,6,0.52,1
2024-01-24,0,Suburb_North,Wednesday,FALSE,FALSE,3,Clear,0,6,16.8,1.35,5,0.56,1.2
2024-01-24,0,Suburb_South,Wednesday,FALSE,FALSE,3,Rainy,0.3,3,22.5,1.47,6,0.4,0.5
2024-01-24,1,Airport,Wednesday,FALSE,FALSE,1,Clear,0,10,41.8,1.84,7,0.42,1.429
2024-01-24,1,Downtown,Wednesday,FALSE,FALSE,1,Rainy,0.3,19,41.4,1.77,19,0.46,1
2024-01-24,1,Midtown,Wednesday,FALSE,FALSE,2,Rainy,0.3,10,27.4,1.51,10,0.39,1
2024-01-24,1,Suburb_North,Wednesday,FALSE,FALSE,3,Rainy,0.3,2,9.6,1.24,3,0.36,0.667
2024-01-24,1,Suburb_South,Wednesday,FALSE,FALSE,3,Clear,0,5,13.1,1.19,5,0.46,1
2024-01-24,2,Airport,Wednesday,FALSE,FALSE,1,Clear,0,13,41.7,1.88,10,0.39,1.3
2024-01-24,2,Downtown,Wednesday,FALSE,FALSE,1,Clear,0,19,39,1.7,18,0.4,1.056
2024-01-24,2,Midtown,Wednesday,FALSE,FALSE,2,Rainy,0.3,5,26.6,1.45,7,0.22,0.714
2024-01-24,2,Suburb_North,Wednesday,FALSE,FALSE,3,Clear,0,6,2.2,1.05,10,0.52,0.6
2024-01-24,2,Suburb_South,Wednesday,FALSE,FALSE,3,Clear,0,3,9.2,1.17,1,0.34,3
2024-01-24,3,Airport,Wednesday,FALSE,FALSE,1,Clear,0,11,43.1,1.87,10,0.48,1.1
2024-01-24,3,Downtown,Wednesday,FALSE,FALSE,1,Clear,0,12,38.6,1.82,8,0.36,1.5
2024-01-24,3,Midtown,Wednesday,FALSE,FALSE,2,Clear,0,6,14.6,1.22,6,0.4,1
2024-01-24,3,Suburb_North,Wednesday,FALSE,FALSE,3,Clear,0,3,16.2,1.36,3,0.25,1
2024-01-24,3,Suburb_South,Wednesday,FALSE,FALSE,3,Clear,0,6,17,1.29,8,0.24,0.75
2024-01-24,4,Airport,Wednesday,FALSE,FALSE,1,Clear,0,7,40.5,1.78,7,0.45,1
2024-01-24,4,Downtown,Wednesday,FALSE,FALSE,1,Rainy,0.3,14,61.6,2.24,14,0.24,1
2024-01-24,4,Midtown,Wednesday,FALSE,FALSE,2,Foggy,0.15,9,19.6,1.47,10,0.43,0.9
2024-01-24,4,Suburb_North,Wednesday,FALSE,FALSE,3,Rainy,0.3,3,5.9,1.07,3,0.34,1
2024-01-24,4,Suburb_South,Wednesday,FALSE,FALSE,3,Rainy,0.3,5,6.2,1.06,3,0.37,1.667
2024-01-24,5,Airport,Wednesday,FALSE,FALSE,1,Stormy,0.5,4,49.6,1.97,4,0.44,1
2024-01-24,5,Downtown,Wednesday,FALSE,FALSE,1,Foggy,0.15,18,38.1,1.81,21,0.29,0.857
2024-01-24,5,Midtown,Wednesday,FALSE,FALSE,2,Clear,0,9,17,1.36,9,0.36,1
2024-01-24,5,Suburb_North,Wednesday,FALSE,FALSE,3,Clear,0,6,19.7,1.32,10,0.42,0.6
2024-01-24,5,Suburb_South,Wednesday,FALSE,FALSE,3,Clear,0,7,13.3,1.32,7,0.48,1
2024-01-24,6,Airport,Wednesday,FALSE,FALSE,1,Clear,0,13,29.8,1.57,11,0.36,1.182
2024-01-24,6,Downtown,Wednesday,FALSE,FALSE,1,Clear,0,14,45.8,1.83,13,0.43,1.077
2024-01-24,6,Midtown,Wednesday,FALSE,FALSE,2,Rainy,0.3,4,18.9,1.34,7,0.37,0.571
2024-01-24,6,Suburb_North,Wednesday,FALSE,FALSE,3,Stormy,0.5,4,12.9,1.17,2,0.39,2
2024-01-24,6,Suburb_South,Wednesday,FALSE,FALSE,3,Clear,0,6,20.7,1.41,11,0.54,0.545
2024-01-24,7,Airport,Wednesday,FALSE,TRUE,1,Stormy,0.5,13,65.9,2.25,14,0.38,0.929
2024-01-24,7,Downtown,Wednesday,FALSE,TRUE,1,Rainy,0.3,34,67.7,2.36,27,0.23,1.259
2024-01-24,7,Midtown,Wednesday,FALSE,TRUE,2,Rainy,0.3,14,43.8,1.72,14,0.47,1
2024-01-24,7,Suburb_North,Wednesday,FALSE,TRUE,3,Clear,0,11,42.3,1.87,8,0.36,1.375
2024-01-24,7,Suburb_South,Wednesday,FALSE,TRUE,3,Rainy,0.3,9,43.4,1.83,9,0.42,1
2024-01-24,8,Airport,Wednesday,FALSE,TRUE,1,Rainy,0.3,39,59.2,2.25,46,0.39,0.848
2024-01-24,8,Downtown,Wednesday,FALSE,TRUE,1,Clear,0,28,74.1,2.44,31,0.52,0.903
2024-01-24,8,Midtown,Wednesday,FALSE,TRUE,2,Clear,0,8,43.2,1.93,10,0.33,0.8
2024-01-24,8,Suburb_North,Wednesday,FALSE,TRUE,3,Clear,0,10,34.1,1.62,6,0.41,1.667
2024-01-24,8,Suburb_South,Wednesday,FALSE,TRUE,3,Rainy,0.3,11,46.3,1.92,13,0.37,0.846
2024-01-24,9,Airport,Wednesday,FALSE,TRUE,1,Foggy,0.15,22,65.8,2.37,18,0.45,1.222
2024-01-24,9,Downtown,Wednesday,FALSE,TRUE,1,Clear,0,33,69.6,2.37,29,0.38,1.138
2024-01-24,9,Midtown,Wednesday,FALSE,TRUE,2,Rainy,0.3,20,40.6,1.76,18,0.49,1.111
2024-01-24,9,Suburb_North,Wednesday,FALSE,TRUE,3,Foggy,0.15,14,49.8,2.03,14,0.5,1
2024-01-24,9,Suburb_South,Wednesday,FALSE,TRUE,3,Clear,0,13,37.3,1.63,15,0.39,0.867
2024-01-24,10,Airport,Wednesday,FALSE,FALSE,1,Rainy,0.3,2,45.9,1.86,3,0.29,0.667
2024-01-24,10,Downtown,Wednesday,FALSE,FALSE,1,Rainy,0.3,9,34.1,1.57,7,0.4,1.286
2024-01-24,10,Midtown,Wednesday,FALSE,FALSE,2,Clear,0,4,14.9,1.2,5,0.43,0.8
2024-01-24,10,Suburb_North,Wednesday,FALSE,FALSE,3,Clear,0,7,18.3,1.46,6,0.35,1.167
2024-01-24,10,Suburb_South,Wednesday,FALSE,FALSE,3,Clear,0,2,13.3,1.38,1,0.33,2
2024-01-24,11,Airport,Wednesday,FALSE,FALSE,1,Foggy,0.15,12,51,2.16,14,0.39,0.857
2024-01-24,11,Downtown,Wednesday,FALSE,FALSE,1,Clear,0,9,48.3,1.93,13,0.32,0.692
2024-01-24,11,Midtown,Wednesday,FALSE,FALSE,2,Clear,0,8,11.1,1.35,8,0.5,1
2024-01-24,11,Suburb_North,Wednesday,FALSE,FALSE,3,Rainy,0.3,7,14.2,1.18,7,0.39,1
2024-01-24,11,Suburb_South,Wednesday,FALSE,FALSE,3,Rainy,0.3,2,13.1,1.27,1,0.4,2
2024-01-24,12,Airport,Wednesday,FALSE,FALSE,1,Rainy,0.3,13,39.2,1.72,15,0.42,0.867
2024-01-24,12,Downtown,Wednesday,FALSE,FALSE,1,Clear,0,10,34.8,1.69,6,0.4,1.667
2024-01-24,12,Midtown,Wednesday,FALSE,FALSE,2,Clear,0,11,22.9,1.53,11,0.3,1
2024-01-24,12,Suburb_North,Wednesday,FALSE,FALSE,3,Foggy,0.15,10,9,1.21,13,0.44,0.769
2024-01-24,12,Suburb_South,Wednesday,FALSE,FALSE,3,Foggy,0.15,2,8.2,1.19,1,0.56,2
2024-01-24,13,Airport,Wednesday,FALSE,FALSE,1,Clear,0,16,34,1.61,17,0.52,0.941
2024-01-24,13,Downtown,Wednesday,FALSE,FALSE,1,Clear,0,10,37.4,1.86,9,0.46,1.111
2024-01-24,13,Midtown,Wednesday,FALSE,FALSE,2,Rainy,0.3,6,26,1.52,8,0.38,0.75
2024-01-24,13,Suburb_North,Wednesday,FALSE,FALSE,3,Clear,0,3,11.8,1.29,6,0.38,0.5
2024-01-24,13,Suburb_South,Wednesday,FALSE,FALSE,3,Clear,0,4,16.1,1.26,7,0.34,0.571
2024-01-24,14,Airport,Wednesday,FALSE,FALSE,1,Clear,0,11,41.7,1.9,9,0.46,1.222
2024-01-24,14,Downtown,Wednesday,FALSE,FALSE,1,Clear,0,13,35.2,1.7,16,0.29,0.812
2024-01-24,14,Midtown,Wednesday,FALSE,FALSE,2,Clear,0,13,12.8,1.27,9,0.39,1.444
2024-01-24,14,Suburb_North,Wednesday,FALSE,FALSE,3,Clear,0,6,15.6,1.22,4,0.28,1.5
2024-01-24,14,Suburb_South,Wednesday,FALSE,FALSE,3,Rainy,0.3,4,22.5,1.4,7,0.31,0.571
2024-01-24,15,Airport,Wednesday,FALSE,FALSE,1,Stormy,0.5,9,48.2,1.94,9,0.37,1
2024-01-24,15,Downtown,Wednesday,FALSE,FALSE,1,Clear,0,10,40.9,1.8,15,0.41,0.667
2024-01-24,15,Midtown,Wednesday,FALSE,FALSE,2,Rainy,0.3,4,25.6,1.48,2,0.5,2
2024-01-24,15,Suburb_North,Wednesday,FALSE,FALSE,3,Clear,0,2,14.9,1.33,5,0.35,0.4
2024-01-24,15,Suburb_South,Wednesday,FALSE,FALSE,3,Rainy,0.3,1,17.3,1.33,1,0.42,1
2024-01-24,16,Airport,Wednesday,FALSE,FALSE,1,Rainy,0.3,11,39.6,1.76,13,0.44,0.846
2024-01-24,16,Downtown,Wednesday,FALSE,FALSE,1,Clear,0,8,46.7,1.92,8,0.32,1
2024-01-24,16,Midtown,Wednesday,FALSE,FALSE,2,Rainy,0.3,8,18,1.23,9,0.49,0.889
2024-01-24,16,Suburb_North,Wednesday,FALSE,FALSE,3,Foggy,0.15,2,15.7,1.48,5,0.29,0.4
2024-01-24,16,Suburb_South,Wednesday,FALSE,FALSE,3,Rainy,0.3,4,9,1.29,4,0.4,1
2024-01-24,17,Airport,Wednesday,FALSE,TRUE,1,Stormy,0.5,28,63.2,2.24,27,0.28,1.037
2024-01-24,17,Downtown,Wednesday,FALSE,TRUE,1,Foggy,0.15,29,72.5,2.36,39,0.4,0.744
2024-01-24,17,Midtown,Wednesday,FALSE,TRUE,2,Clear,0,12,55.4,2.15,14,0.32,0.857
2024-01-24,17,Suburb_North,Wednesday,FALSE,TRUE,3,Rainy,0.3,12,42.2,1.92,9,0.23,1.333
2024-01-24,17,Suburb_South,Wednesday,FALSE,TRUE,3,Clear,0,9,39.4,1.8,9,0.5,1
2024-01-24,18,Airport,Wednesday,FALSE,TRUE,1,Rainy,0.3,35,71,2.43,43,0.44,0.814
2024-01-24,18,Downtown,Wednesday,FALSE,TRUE,1,Foggy,0.15,34,61.4,2.27,36,0.34,0.944
2024-01-24,18,Midtown,Wednesday,FALSE,TRUE,2,Stormy,0.5,17,49.5,1.89,14,0.27,1.214
2024-01-24,18,Suburb_North,Wednesday,FALSE,TRUE,3,Clear,0,9,49,2.01,11,0.37,0.818
2024-01-24,18,Suburb_South,Wednesday,FALSE,TRUE,3,Rainy,0.3,13,30.7,1.57,18,0.41,0.722
2024-01-24,19,Airport,Wednesday,FALSE,TRUE,1,Rainy,0.3,25,73.4,2.44,29,0.35,0.862
2024-01-24,19,Downtown,Wednesday,FALSE,TRUE,1,Clear,0,29,73,2.43,25,0.1,1.16
2024-01-24,19,Midtown,Wednesday,FALSE,TRUE,2,Clear,0,17,44.4,1.68,21,0.4,0.81
2024-01-24,19,Suburb_North,Wednesday,FALSE,TRUE,3,Rainy,0.3,7,33.6,1.67,6,0.42,1.167
2024-01-24,19,Suburb_South,Wednesday,FALSE,TRUE,3,Clear,0,12,37.8,1.76,10,0.47,1.2
2024-01-24,20,Airport,Wednesday,FALSE,TRUE,1,Rainy,0.3,29,69.3,2.34,33,0.44,0.879
2024-01-24,20,Downtown,Wednesday,FALSE,TRUE,1,Clear,0,32,63.2,2.19,22,0.46,1.455
2024-01-24,20,Midtown,Wednesday,FALSE,TRUE,2,Clear,0,20,49.1,2.13,24,0.45,0.833
2024-01-24,20,Suburb_North,Wednesday,FALSE,TRUE,3,Clear,0,10,36.9,1.77,10,0.45,1
2024-01-24,20,Suburb_South,Wednesday,FALSE,TRUE,3,Clear,0,13,51,1.97,13,0.32,1
2024-01-24,21,Airport,Wednesday,FALSE,FALSE,1,Stormy,0.5,13,46.4,1.96,16,0.38,0.812
2024-01-24,21,Downtown,Wednesday,FALSE,FALSE,1,Clear,0,12,28.1,1.57,11,0.52,1.091
2024-01-24,21,Midtown,Wednesday,FALSE,FALSE,2,Clear,0,7,20.1,1.25,8,0.44,0.875
2024-01-24,21,Suburb_North,Wednesday,FALSE,FALSE,3,Rainy,0.3,4,15,1.27,5,0.34,0.8
2024-01-24,21,Suburb_South,Wednesday,FALSE,FALSE,3,Rainy,0.3,5,18.1,1.37,8,0.39,0.625
2024-01-24,22,Airport,Wednesday,FALSE,FALSE,1,Foggy,0.15,13,51,2.08,15,0.45,0.867
2024-01-24,22,Downtown,Wednesday,FALSE,FALSE,1,Foggy,0.15,17,43.3,1.89,20,0.36,0.85
2024-01-24,22,Midtown,Wednesday,FALSE,FALSE,2,Clear,0,8,18.3,1.47,4,0.4,2
2024-01-24,22,Suburb_North,Wednesday,FALSE,FALSE,3,Clear,0,2,5.9,1.18,2,0.52,1
2024-01-24,22,Suburb_South,Wednesday,FALSE,FALSE,3,Clear,0,5,10.8,1.3,4,0.49,1.25
2024-01-24,23,Airport,Wednesday,FALSE,FALSE,1,Clear,0,12,43.6,1.86,12,0.37,1
2024-01-24,23,Downtown,Wednesday,FALSE,FALSE,1,Clear,0,19,35.3,1.66,23,0.35,0.826
2024-01-24,23,Midtown,Wednesday,FALSE,FALSE,2,Rainy,0.3,11,25.6,1.49,17,0.46,0.647
2024-01-24,23,Suburb_North,Wednesday,FALSE,FALSE,3,Clear,0,7,17.9,1.41,4,0.54,1.75
2024-01-24,23,Suburb_South,Wednesday,FALSE,FALSE,3,Clear,0,4,10.1,1.24,3,0.46,1.333
2024-01-25,0,Airport,Thursday,FALSE,FALSE,1,Clear,0,15,41.2,1.85,19,0.37,0.789
2024-01-25,0,Downtown,Thursday,FALSE,FALSE,1,Clear,0,11,30.1,1.49,9,0.43,1.222
2024-01-25,0,Midtown,Thursday,FALSE,FALSE,2,Clear,0,15,22,1.48,19,0.53,0.789
2024-01-25,0,Suburb_North,Thursday,FALSE,FALSE,3,Clear,0,4,9.6,1.24,4,0.39,1
2024-01-25,0,Suburb_South,Thursday,FALSE,FALSE,3,Stormy,0.5,7,13.2,1.33,3,0.31,2.333
2024-01-25,1,Airport,Thursday,FALSE,FALSE,1,Clear,0,15,37.6,1.67,14,0.43,1.071
2024-01-25,1,Downtown,Thursday,FALSE,FALSE,1,Stormy,0.5,7,44.8,1.95,9,0.43,0.778
2024-01-25,1,Midtown,Thursday,FALSE,FALSE,2,Clear,0,7,16.4,1.24,5,0.38,1.4
2024-01-25,1,Suburb_North,Thursday,FALSE,FALSE,3,Clear,0,5,19.8,1.47,2,0.32,2.5
2024-01-25,1,Suburb_South,Thursday,FALSE,FALSE,3,Clear,0,3,9.3,1.29,5,0.34,0.6
2024-01-25,2,Airport,Thursday,FALSE,FALSE,1,Foggy,0.15,12,45,1.94,10,0.38,1.2
2024-01-25,2,Downtown,Thursday,FALSE,FALSE,1,Clear,0,8,39.5,1.73,8,0.28,1
2024-01-25,2,Midtown,Thursday,FALSE,FALSE,2,Foggy,0.15,11,24.2,1.52,6,0.37,1.833
2024-01-25,2,Suburb_North,Thursday,FALSE,FALSE,3,Rainy,0.3,1,4.4,1.14,1,0.49,1
2024-01-25,2,Suburb_South,Thursday,FALSE,FALSE,3,Clear,0,3,15.4,1.34,4,0.39,0.75
2024-01-25,3,Airport,Thursday,FALSE,FALSE,1,Clear,0,4,32.9,1.62,5,0.28,0.8
2024-01-25,3,Downtown,Thursday,FALSE,FALSE,1,Stormy,0.5,16,41.5,1.89,19,0.48,0.842
2024-01-25,3,Midtown,Thursday,FALSE,FALSE,2,Clear,0,10,18.9,1.31,16,0.32,0.625
2024-01-25,3,Suburb_North,Thursday,FALSE,FALSE,3,Clear,0,6,12,1.13,4,0.28,1.5
2024-01-25,3,Suburb_South,Thursday,FALSE,FALSE,3,Clear,0,4,9.4,1.14,5,0.43,0.8
2024-01-25,4,Airport,Thursday,FALSE,FALSE,1,Rainy,0.3,12,39.1,1.71,17,0.41,0.706
2024-01-25,4,Downtown,Thursday,FALSE,FALSE,1,Clear,0,16,33.9,1.65,22,0.54,0.727
2024-01-25,4,Midtown,Thursday,FALSE,FALSE,2,Stormy,0.5,9,26.1,1.45,12,0.52,0.75
2024-01-25,4,Suburb_North,Thursday,FALSE,FALSE,3,Clear,0,3,12.2,1.24,6,0.45,0.5
2024-01-25,4,Suburb_South,Thursday,FALSE,FALSE,3,Clear,0,3,7.9,1.13,7,0.52,0.429
2024-01-25,5,Airport,Thursday,FALSE,FALSE,1,Stormy,0.5,18,40.6,1.9,22,0.43,0.818
2024-01-25,5,Downtown,Thursday,FALSE,FALSE,1,Rainy,0.3,15,45.3,1.95,18,0.52,0.833
2024-01-25,5,Midtown,Thursday,FALSE,FALSE,2,Clear,0,7,13.5,1.35,7,0.49,1
2024-01-25,5,Suburb_North,Thursday,FALSE,FALSE,3,Rainy,0.3,5,9.6,1.24,8,0.46,0.625
2024-01-25,5,Suburb_South,Thursday,FALSE,FALSE,3,Clear,0,4,8.2,1.13,4,0.54,1
2024-01-25,6,Airport,Thursday,FALSE,FALSE,1,Clear,0,11,38.1,1.76,7,0.45,1.571
2024-01-25,6,Downtown,Thursday,FALSE,FALSE,1,Rainy,0.3,4,42,1.92,5,0.34,0.8
2024-01-25,6,Midtown,Thursday,FALSE,FALSE,2,Clear,0,14,17.8,1.49,13,0.35,1.077
2024-01-25,6,Suburb_North,Thursday,FALSE,FALSE,3,Foggy,0.15,4,12.5,1.34,1,0.61,4
2024-01-25,6,Suburb_South,Thursday,FALSE,FALSE,3,Stormy,0.5,6,16.1,1.47,5,0.33,1.2
2024-01-25,7,Airport,Thursday,FALSE,TRUE,1,Foggy,0.15,21,58.3,2.23,29,0.46,0.724
2024-01-25,7,Downtown,Thursday,FALSE,TRUE,1,Foggy,0.15,30,75.6,2.52,35,0.44,0.857
